ord_id,cust_id,product_nm,prod_category,price_amt,qty,status_cd,payment_mode,ship_city,order_dt
132394,9909,Skipping Rope,Sports,3768.06,2,Returned,UPI,Bengaluru,2025-11-03
102172,9730,Honey Jar,Groceries,3345.53,2,Delivered,Net Banking,Mysuru,2025-11-09
115970,3384,Body Lotion,Beauty,859.91,4,Returned,UPI,Belagavi,2025-11-18
140876,4861,Water Bottle,Home,154.07,4,Delivered,Credit Card,Mysuru,2025-11-16
113929,7353,Python Basics,Books,2146.81,1,Packed,Net Banking,Tumakuru,2025-11-28
145041,7682,Wireless Mouse,Electronics,4320.22,5,Placed,COD,Bengaluru,2025-05-26
121143,1785,SQL Guide,Books,710.50,2,Shipped,Net Banking,Mangaluru,2025-07-23
127295,6289,Honey Jar,Groceries,2901.04,3,Packed,Debit Card,Hubballi,2025-10-12
125552,7065,Data Structures,Books,2791.87,2,Placed,Credit Card,Belagavi,2025-02-03
135652,3606,Face Wash,Beauty,4163.54,2,Delivered,Debit Card,Mangaluru,2025-04-29
146415,5744,Cricket Bat,Sports,4839.75,1,Cancelled,UPI,Tumakuru,2025-12-29
140465,8075,Rice Bag,Groceries,2996.06,1,Shipped,Net Banking,Bengaluru,2025-08-04
300773,6597,Yoga Mat,Sports,2386.57,1,Placed,Wallet,Tumakuru,2025-03-31
140286,3704,USB Hub,Electronics,2883.50,2,Returned,Credit Card,Belagavi,2025-05-30
143873,3265,Sneakers,Fashion,4007.06,2,Placed,COD,Mysuru,2025-06-04
139167,4679,Dry Fruits,Groceries,1848.42,1,Shipped,Net Banking,Hubballi,2025-11-06
103163,4385,Coffee Mug,Home,4347.06,2,Shipped,Wallet,Mangaluru,2025-03-09
110035,6329,Olive Oil,Groceries,771.16,2,Returned,Net Banking,Mangaluru,2025-09-06
107267,9076,Bluetooth Speaker,Electronics,3225.93,4,Packed,Wallet,Mysuru,2025-08-22
139221,8869,Python Basics,Books,2511.75,2,Returned,Wallet,Shivamogga,2025-04-18
145892,6269,Body Lotion,Beauty,1719.29,1,Packed,UPI,Belagavi,2025-11-21
144205,4495,Lip Balm,Beauty,4870.54,2,Delivered,COD,Hubballi,2025-01-19
124371,2955,Skipping Rope,Sports,4332.24,1,Placed,Debit Card,Tumakuru,2025-02-23
105139,9126,Perfume,Beauty,1024.39,2,Cancelled,Credit Card,Shivamogga,2025-07-15
121880,8038,Cricket Bat,Sports,3121.07,1,Returned,Credit Card,Mysuru,2025-11-04
144029,3740,Dry Fruits,Groceries,3490.32,3,Shipped,UPI,Shivamogga,2025-07-16
128023,9470,Shampoo,Beauty,4897.90,5,Cancelled,Debit Card,Mysuru,2025-04-12
115833,8509,Face Wash,Beauty,2169.78,5,Delivered,UPI,Mysuru,2025-04-24
139349,8489,Shampoo,Beauty,549.90,5,Returned,Wallet,Hubballi,2025-06-25
109441,8780,Dry Fruits,Groceries,1095.40,3,Cancelled,COD,Mysuru,2025-10-11
127758,7584,Jeans,Fashion,2370.57,5,Delivered,COD,Mysuru,2025-09-12
126237,8428,Smart Watch,Electronics,405.78,4,Placed,Net Banking,Bengaluru,2025-04-15
100094,6912,Storage Box,Home,978.26,1,Returned,COD,Mysuru,2025-05-21
108545,4803,Green Tea,Groceries,3363.15,3,Cancelled,Debit Card,Belagavi,2025-07-31
128651,9913,Python Basics,Books,1176.63,3,Shipped,UPI,Hubballi,2025-11-27
103633,4227,Honey Jar,Groceries,3456.19,1,Returned,Net Banking,Belagavi,2025-03-04
107889,1033,Storage Box,Home,4577.98,5,Placed,UPI,Tumakuru,2025-01-07
148159,6330,Jacket,Fashion,1979.42,2,Shipped,Debit Card,Shivamogga,2025-07-26
136937,9804,Smart Watch,Electronics,2503.26,2,Cancelled,Credit Card,Belagavi,2025-04-06
109129,9212,Shampoo,Beauty,1286.95,1,Cancelled,Wallet,Hubballi,2025-02-12
107656,5322,Lip Balm,Beauty,2520.09,5,Placed,Wallet,Hubballi,2025-12-09
128471,8530,USB Hub,Electronics,684.12,4,Delivered,Debit Card,Mysuru,2025-08-19
137349,5252,Face Wash,Beauty,288.80,5,Delivered,COD,Shivamogga,2025-12-17
124001,8192,Bedsheet,Home,446.09,1,Placed,Wallet,Mangaluru,2025-09-22
111895,9340,Bluetooth Speaker,Electronics,4941.81,2,Placed,Net Banking,Hubballi,2025-05-07
102844,6193,Backpack,Fashion,3990.81,1,Cancelled,Net Banking,Belagavi,2025-01-23
133694,1770,Yoga Mat,Sports,3691.67,2,Shipped,Wallet,Mangaluru,2025-02-04
148395,1427,Dry Fruits,Groceries,276.64,3,Placed,Net Banking,Mysuru,2025-10-18
125203,5320,Green Tea,Groceries,521.41,4,Returned,Credit Card,Hubballi,2025-12-30
141201,5145,Dumbbells,Sports,2355.24,1,Shipped,Net Banking,Mysuru,2025-12-21
147859,4837,Jacket,Fashion,3578.33,5,Placed,UPI,Belagavi,2025-11-27
130661,8091,Face Wash,Beauty,1115.23,4,Placed,Credit Card,Belagavi,2025-03-05
141778,5710,Jeans,Fashion,2367.64,2,Delivered,Debit Card,Bengaluru,2025-09-24
144571,1282,Smart Watch,Electronics,1822.52,1,Delivered,Wallet,Mangaluru,2025-07-05
115982,8715,Skipping Rope,Sports,730.98,4,Returned,Credit Card,Mangaluru,2025-07-01
134508,7089,Bluetooth Speaker,Electronics,2616.68,5,Shipped,Net Banking,Hubballi,2025-07-28
138097,9198,Perfume,Beauty,3672.66,3,Delivered,Credit Card,Mangaluru,2025-04-05
102346,9497,Dry Fruits,Groceries,2565.96,5,Delivered,Debit Card,Shivamogga,2025-04-18
105698,9075,Jacket,Fashion,3150.57,4,Placed,Credit Card,Mangaluru,2025-10-20
128008,8638,Wireless Mouse,Electronics,231.54,2,Packed,Debit Card,Bengaluru,2025-03-09
138903,3074,Storage Box,Home,1322.14,4,Shipped,Credit Card,Mysuru,2025-04-13
143829,2820,USB Hub,Electronics,2612.52,5,Shipped,Credit Card,Mysuru,2025-03-09
300282,4839,Smart Watch,Electronics,695.91,2,Placed,Net Banking,Shivamogga,2025-06-10
127762,2563,Olive Oil,Groceries,1207.10,1,Shipped,Debit Card,Shivamogga,2025-05-27
116449,9952,Storage Box,Home,4929.42,4,Delivered,Net Banking,Belagavi,2025-11-13
103709,2574,Bedsheet,Home,4212.58,4,Delivered,Debit Card,Bengaluru,2025-05-13
122662,7289,Water Bottle,Home,3561.02,3,Delivered,Net Banking,Bengaluru,2025-12-28
100627,3148,Backpack,Fashion,4897.44,2,Placed,Wallet,Hubballi,2025-05-01
147006,1927,Cloud Essentials,Books,3586.40,4,Packed,Wallet,Belagavi,2025-02-02
145386,6074,Honey Jar,Groceries,4784.11,1,Delivered,COD,Hubballi,2025-12-29
122663,6863,Lip Balm,Beauty,3443.47,1,Returned,COD,Mangaluru,2025-03-10
125467,2296,Green Tea,Groceries,4995.01,4,Shipped,COD,Mangaluru,2025-05-15
100709,1301,Cricket Bat,Sports,1798.22,3,Shipped,Wallet,Hubballi,2025-05-01
140346,8960,Shampoo,Beauty,3363.83,4,Cancelled,Wallet,Mangaluru,2025-11-20
129911,3928,Skipping Rope,Sports,4662.33,1,Delivered,Net Banking,Hubballi,2025-03-31
138748,4500,Phone Charger,Electronics,4535.74,4,Cancelled,Debit Card,Tumakuru,2025-09-22
134240,2058,USB Hub,Electronics,2374.98,4,Cancelled,Net Banking,Hubballi,2025-06-05
113431,2222,ML Intro,Books,3179.75,5,Delivered,UPI,Hubballi,2025-05-18
102212,9070,Cricket Bat,Sports,1161.23,4,Returned,Debit Card,Mysuru,2025-01-21
133556,7830,SQL Guide,Books,3120.41,4,Packed,Credit Card,Belagavi,2025-01-07
109430,6221,Python Basics,Books,4671.38,2,Delivered,Net Banking,Shivamogga,2025-02-24
141545,3144,Honey Jar,Groceries,4561.30,5,Shipped,UPI,Mangaluru,2025-07-16
102987,6640,Football,Sports,1346.99,4,Placed,COD,Shivamogga,2025-01-15
131543,3736,Olive Oil,Groceries,4245.13,5,Cancelled,Debit Card,Mangaluru,2025-11-20
142725,5539,Smart Watch,Electronics,4207.97,5,Cancelled,Wallet,Belagavi,2025-09-13
130454,4899,Dumbbells,Sports,266.14,2,Delivered,Debit Card,Mangaluru,2025-09-26
105467,6192,Honey Jar,Groceries,2944.65,5,Delivered,Net Banking,Mangaluru,2025-08-29
131483,1671,Phone Charger,Electronics,1648.73,4,Returned,Net Banking,Hubballi,2025-09-18
141950,6010,Skipping Rope,Sports,2422.97,1,Packed,Debit Card,Belagavi,2025-02-09
137725,1495,Bluetooth Speaker,Electronics,1869.05,5,Placed,COD,Belagavi,2025-06-06
105136,6467,Shampoo,Beauty,888.02,3,Delivered,UPI,Hubballi,2025-03-08
125535,3664,LED Lamp,Home,3905.32,5,Shipped,Net Banking,Mysuru,2025-12-30
130607,5921,Coffee Mug,Home,242.20,3,Placed,COD,Mysuru,2025-10-29
116741,5822,T-Shirt,Fashion,2302.08,2,Returned,Credit Card,Belagavi,2025-10-03
107235,6907,Body Lotion,Beauty,3061.00,3,Cancelled,COD,Bengaluru,2025-03-28
120618,5999,SQL Guide,Books,3339.62,5,Cancelled,Debit Card,Hubballi,2025-08-26
128100,5779,Green Tea,Groceries,4264.94,2,Shipped,COD,Belagavi,2025-07-15
103931,1540,Face Wash,Beauty,3947.80,3,Shipped,COD,Tumakuru,2025-10-12
118664,4877,Wireless Mouse,Electronics,3491.02,1,Cancelled,UPI,Mangaluru,2025-06-18
128314,9373,Jeans,Fashion,3448.59,2,Cancelled,Debit Card,Belagavi,2025-05-15
141880,7538,Data Structures,Books,565.63,1,Cancelled,Net Banking,Hubballi,2025-11-10
110911,2419,Rice Bag,Groceries,4070.52,2,Cancelled,Wallet,Belagavi,2025-07-05
148980,4130,Phone Charger,Electronics,2615.39,3,Delivered,UPI,Mangaluru,2025-01-28
104672,1780,Jacket,Fashion,3918.14,2,Packed,Credit Card,Belagavi,2025-02-19
106947,7289,Smart Watch,Electronics,2894.65,1,Shipped,Credit Card,Tumakuru,2025-10-04
119635,1075,Backpack,Fashion,4256.28,5,Placed,Credit Card,Tumakuru,2025-03-12
100865,2791,LED Lamp,Home,906.35,1,Returned,Credit Card,Mangaluru,2025-03-19
115791,5566,Storage Box,Home,3400.44,3,Delivered,Wallet,Hubballi,2025-01-20
129064,5360,Phone Charger,Electronics,4909.49,4,Shipped,Net Banking,Hubballi,2025-12-24
128582,2106,Green Tea,Groceries,1569.83,1,Cancelled,Credit Card,Mangaluru,2025-05-24
103787,3587,Cricket Bat,Sports,813.26,1,Returned,Wallet,Mangaluru,2025-05-17
127076,1449,Coffee Mug,Home,3647.67,1,Returned,UPI,Mangaluru,2025-10-03
118648,2853,Green Tea,Groceries,1884.09,5,Packed,Net Banking,Bengaluru,2025-04-06
106141,7686,Face Wash,Beauty,350.63,2,Packed,COD,Hubballi,2025-02-07
138563,7487,Smart Watch,Electronics,4353.35,4,Cancelled,Credit Card,Hubballi,2025-02-02
100913,8273,Football,Sports,1205.78,4,Shipped,Net Banking,Mysuru,2025-02-05
127358,7097,Perfume,Beauty,2764.37,3,Returned,Debit Card,Belagavi,2025-12-13
106335,7815,Storage Box,Home,3234.78,5,Delivered,Credit Card,Belagavi,2025-01-08
136278,2868,Water Bottle,Home,875.54,4,Shipped,Wallet,Tumakuru,2025-06-12
116660,3824,Sneakers,Fashion,2852.40,4,Packed,Wallet,Mysuru,2025-02-24
300299,6785,Shampoo,Beauty,1995.17,4,Returned,COD,Mysuru,2025-08-07
125326,8370,Perfume,Beauty,2417.03,1,Placed,COD,Tumakuru,2025-10-26
105381,8443,Bluetooth Speaker,Electronics,4031.82,3,Shipped,Debit Card,Belagavi,2025-11-27
128130,3664,LED Lamp,Home,350.95,2,Cancelled,UPI,Bengaluru,2025-04-10
123378,4177,Football,Sports,2242.78,4,Packed,Net Banking,Hubballi,2025-02-15
105815,8997,Body Lotion,Beauty,742.01,1,Cancelled,Wallet,Mysuru,2025-04-01
111302,9822,Water Bottle,Home,3495.29,3,Placed,COD,Shivamogga,2025-05-21
144877,3240,Coffee Mug,Home,2690.38,3,Returned,Debit Card,Belagavi,2025-03-12
107835,3116,Phone Charger,Electronics,1319.72,5,Packed,UPI,Shivamogga,2025-01-09
133363,5595,Wireless Mouse,Electronics,4681.70,3,Cancelled,COD,Tumakuru,2025-07-12
300910,5604,Phone Charger,Electronics,3633.90,3,Delivered,Net Banking,Belagavi,2025-01-03
126823,5707,Storage Box,Home,4267.58,5,Returned,UPI,Tumakuru,2025-04-27
125939,5676,Body Lotion,Beauty,997.13,1,Returned,UPI,Belagavi,2025-10-12
105943,5924,Honey Jar,Groceries,1872.55,3,Placed,Wallet,Tumakuru,2025-10-28
103967,1704,Backpack,Fashion,4190.10,5,Cancelled,UPI,Tumakuru,2025-04-26
300615,8101,Wireless Mouse,Electronics,1758.00,5,Cancelled,Wallet,Shivamogga,2025-10-06
118813,2229,Bedsheet,Home,1397.68,5,Packed,Debit Card,Bengaluru,2025-10-30
113333,2493,Water Bottle,Home,3395.90,1,Cancelled,Net Banking,Hubballi,2025-11-10
104743,1990,LED Lamp,Home,3949.66,1,Packed,Debit Card,Mysuru,2025-09-07
147123,8781,Face Wash,Beauty,4559.76,3,Returned,Credit Card,Tumakuru,2025-08-30
107342,5762,Data Structures,Books,4934.92,3,Packed,Credit Card,Mangaluru,2025-12-02
126262,5067,Honey Jar,Groceries,1643.24,3,Cancelled,Credit Card,Shivamogga,2025-03-12
122294,3655,Rice Bag,Groceries,3185.97,3,Shipped,COD,Mangaluru,2025-12-24
115400,2497,  T-Shirt  ,Fashion,2975.77,1,Cancelled,UPI,Belagavi,2025-11-30
112975,7320,Skipping Rope,Sports,4357.85,1,Packed,COD,Mangaluru,2025-01-27
142157,8343,Shampoo,Beauty,3622.10,3,Shipped,Wallet,Shivamogga,2025-10-08
129501,6307,T-Shirt,Fashion,1361.02,2,Cancelled,Net Banking,Mangaluru,2025-10-11
146463,9495,Dry Fruits,Groceries,4824.52,2,Shipped,Net Banking,Mangaluru,2025-08-29
118483,6343,Cloud Essentials,Books,4960.60,1,Returned,Debit Card,Shivamogga,2025-05-14
119724,3581,Dumbbells,Sports,4854.44,1,Packed,COD,Mangaluru,2025-07-19
134412,3305,Dumbbells,Sports,340.73,3,Delivered,Credit Card,Belagavi,2025-06-10
137060,9528,ML Intro,Books,747.03,2,Cancelled,Credit Card,Shivamogga,2025-02-11
108920,2680,Wireless Mouse,Electronics,628.32,3,Packed,Wallet,Bengaluru,2025-08-11
108109,4567,Dry Fruits,Groceries,3725.77,4,Returned,Wallet,Hubballi,2025-11-02
109338,2758,Lip Balm,Beauty,3136.85,3,Returned,Debit Card,Shivamogga,2025-01-23
139172,3185,Olive Oil,Groceries,2319.23,2,Shipped,COD,Mysuru,2025-08-22
133228,9486,Olive Oil,Groceries,3308.90,4,Packed,Debit Card,Hubballi,2025-05-23
126741,4458,Sneakers,Fashion,2898.72,5,Delivered,COD,Tumakuru,2025-05-29
132824,5227,Coffee Mug,Home,1151.46,5,Placed,COD,Hubballi,2025-12-21
116941,9649,Jeans,Fashion,2985.38,2,Delivered,COD,Shivamogga,2025-04-10
104978,1197,Wireless Mouse,Electronics,2392.48,1,Returned,COD,Mysuru,2025-05-01
125834,8751,Storage Box,Home,1260.42,1,Packed,Wallet,Bengaluru,2025-09-17
104279,3788,Jeans,Fashion,2797.68,4,Placed,Debit Card,Shivamogga,2025-03-25
127676,3189,Football,Sports,1418.28,2,Packed,Credit Card,Mangaluru,2025-08-24
110588,1870,Skipping Rope,Sports,3453.10,4,Packed,Net Banking,Mysuru,2025-03-30
123641,4423,Cricket Bat,Sports,4259.28,1,Cancelled,Net Banking,Mangaluru,2025-11-25
128668,6695,Dumbbells,Sports,717.71,1,Cancelled,Debit Card,Mangaluru,2025-06-06
104721,4098,Body Lotion,Beauty,1878.22,1,Cancelled,Credit Card,Shivamogga,2025-02-27
110001,1687,Perfume,Beauty,251.90,4,Packed,UPI,Hubballi,2025-04-12
125250,1038,Wireless Mouse,Electronics,4374.95,4,Packed,UPI,Mysuru,2025-02-08
139424,7787,Smart Watch,Electronics,1243.83,4,Returned,Debit Card,Hubballi,2025-03-12
123567,9324,Data Structures,Books,187.90,2,Packed,COD,Belagavi,2025-05-16
100775,6606,Dry Fruits,Groceries,2767.18,2,Packed,Wallet,Shivamogga,2025-02-09
106552,8262,Yoga Mat,Sports,2589.97,4,Delivered,Debit Card,Hubballi,2025-01-01
143269,2231,Wireless Mouse,Electronics,3630.15,4,Placed,Debit Card,Belagavi,2025-12-27
139947,5700,LED Lamp,Home,4457.54,3,Cancelled,Wallet,Mangaluru,2025-12-06
129114,1493,Honey Jar,Groceries,3352.64,1,Placed,UPI,Bengaluru,2025-03-25
133988,1081,Cricket Bat,Sports,1879.83,3,Returned,Credit Card,Mysuru,2025-01-30
131383,5135,Sneakers,Fashion,4702.26,5,Cancelled,Wallet,Bengaluru,2025-01-20
120712,6085,Cricket Bat,Sports,3446.66,3,Placed,Debit Card,Mangaluru,2025-09-07
116654,6297,T-Shirt,Fashion,2802.26,2,Cancelled,UPI,Hubballi,2025-06-11
114693,3898,Cloud Essentials,Books,3061.10,3,Delivered,UPI,Belagavi City,2025-07-22
147930,2487,Lip Balm,Beauty,2323.09,2,Packed,COD,Tumakuru,2025-03-13
104014,6762,Shampoo,Beauty,2156.88,1,Delivered,COD,Mysuru,2025-12-31
122402,7512,Shampoo,Beauty,1834.14,2,Shipped,Wallet,Mysuru,2025-03-22
141833,1000,Backpack,Fashion,761.46,5,Placed,Debit Card,Belagavi,2025-02-17
139646,6187,Lip Balm,Beauty,275.90,4,Delivered,Net Banking,Hubballi,2025-07-18
136141,2130,Sneakers,Fashion,1316.25,3,Placed,Net Banking,Bengaluru,2025-11-13
139112,8722,Bluetooth Speaker,Electronics,267.09,4,Packed,Net Banking,Hubballi,2025-05-19
117360,1085,Wireless Mouse,Electronics,2892.60,1,Returned,UPI,Mangaluru,2025-01-20
109499,6394,SQL Guide,Books,4125.51,2,Delivered,Debit Card,Tumakuru,2025-09-08
111852,1316,Storage Box,Home,4829.27,2,Delivered,COD,Bengaluru,2025-09-19
148839,1668,Cricket Bat,Sports,1623.40,4,Placed,Debit Card,Hubballi,2025-07-14
132501,6468,Body Lotion,Beauty,4662.49,2,Shipped,Wallet,Hubballi,2025-01-08
131401,9509,Olive Oil,Groceries,1592.47,5,Packed,UPI,Belagavi,2025-06-28
130920,8493,Jacket,Fashion,3636.45,1,Returned,Net Banking,Bengaluru,2025-03-09
134515,8322,Perfume,Beauty,658.54,2,Delivered,Debit Card,Mysuru,2025-05-05
103620,2366,Backpack,Fashion,3742.83,5,Delivered,Credit Card,Tumakuru,2025-11-13
138077,8177,Shampoo,Beauty,1799.14,5,Shipped,Net Banking,Hubballi,2025-09-28
132304,3334,Jacket,Fashion,3229.67,4,Placed,Debit Card,Mysuru,2025-09-20
135590,4951,Jeans,Fashion,4975.38,3,Delivered,Credit Card,Hubballi,2025-11-25
127615,9642,USB Hub,Electronics,4339.55,5,Packed,Net Banking,Mysuru,2025-12-04
145162,7513,Jacket,Fashion,2780.65,2,Packed,Debit Card,Shivamogga,2025-01-16
122966,3322,Sneakers,Fashion,4745.78,4,Delivered,UPI,Shivamogga,2025-05-23
137815,2910,Coffee Mug,Home,2963.26,1,Returned,Credit Card,Mangaluru,2025-10-20
147167,6677,Phone Charger,Electronics,3210.96,1,Delivered,COD,Mangaluru,2025-12-08
146364,4065,Football,Sports,2685.95,4,Cancelled,UPI,Shivamogga,2025-10-05
100267,4505,Skipping Rope,Sports,1089.13,5,Shipped,COD,Shivamogga,2025-05-20
128464,6352,Jeans,Fashion,2733.49,1,Returned,Wallet,Shivamogga,2025-12-31
126074,8386,Dumbbells,Sports,1682.09,5,Returned,Debit Card,Bengaluru,2025-02-19
135630,3720,Honey Jar,Groceries,2007.70,3,Returned,Credit Card,Belagavi,2025-02-27
119788,6359,SQL Guide,Books,2664.92,5,Delivered,UPI,Mangaluru,2025-11-10
104074,3950,Honey Jar,Groceries,1984.16,4,Shipped,Credit Card,Shivamogga,2025-07-17
116358,1396,T-Shirt,Fashion,3534.67,2,Shipped,Debit Card,Bengaluru,2025-05-22
148005,1201,Data Structures,Books,541.33,4,Placed,Credit Card,Belagavi,2025-02-26
107057,6567,LED Lamp,Home,2209.83,3,Shipped,Credit Card,Belagavi,2025-09-11
137797,9888,Face Wash,Beauty,2862.95,5,Returned,Wallet,Shivamogga,2025-01-16
111890,5966,Olive Oil,Groceries,2057.22,2,Placed,Net Banking,Belagavi,2025-11-11
138376,7617,Green Tea,Groceries,1798.40,2,Returned,Net Banking,Mangaluru,2025-05-15
119856,9773,Dry Fruits,Groceries,1496.14,1,Delivered,Credit Card,Bengaluru,2025-01-19
131107,7479,T-Shirt,Fashion,4286.92,2,Delivered,Wallet,Tumakuru,2025-09-08
136495,5041,Jeans,Fashion,4229.36,3,Placed,UPI,Tumakuru,2025-08-12
118392,7239,Smart Watch,Electronics,3258.40,2,Placed,UPI,Mysuru,2025-12-05
102065,2310,Face Wash,Beauty,3379.14,3,Cancelled,Wallet,Hubballi,2025-08-29
131902,7300,Water Bottle,Home,3956.39,2,Delivered,COD,Tumakuru,2025-08-04
120848,6605,Shampoo,Beauty,2589.64,2,Cancelled,Wallet,Shivamogga,2025-07-10
127022,5008,Water Bottle,Home,853.45,4,Placed,Debit Card,Hubballi,2025-02-05
110256,4012,Phone Charger,Electronics,581.81,3,Placed,Wallet,Belagavi,2025-05-20
116202,4846,Skipping Rope,Sports,2412.60,4,Delivered,COD,Belagavi,2025-07-18
111453,9789,Green Tea,Groceries,298.00,5,Packed,Net Banking,Mysuru,2025-04-23
101034,6582,Bedsheet,Home,3808.53,2,Placed,UPI,Tumakuru,2025-10-04
123060,1491,Green Tea,Groceries,195.47,3,Delivered,UPI,Hubballi,2025-04-01
114420,6212,Shampoo,Beauty,1062.25,4,Delivered,Wallet,Bengaluru,2025-04-05
117472,2465,Dry Fruits,Groceries,2005.96,3,Shipped,Net Banking,Mysuru,2025-05-24
106456,7028,Yoga Mat,Sports,1838.92,4,Packed,Wallet,Hubballi,2025-02-06
118230,4289,SQL Guide,Books,2631.81,5,Placed,UPI,Shivamogga,2025-08-25
127433,4644,Perfume,Beauty,2532.14,4,Packed,Wallet,Mangaluru,2025-07-26
146997,7338,Dumbbells,Sports,3409.92,2,Packed,Wallet,Tumakuru,2025-01-21
134825,7735,Python Basics,Books,3770.51,3,Placed,Credit Card,Tumakuru,2025-08-11
147617,6991,Bedsheet,Home,4768.31,1,Cancelled,Wallet,Hubballi,2025-12-30
131150,8222,Jeans,Fashion,625.07,5,Shipped,COD,Bengaluru,2025-08-21
132240,7314,Sneakers,Fashion,1309.98,3,Placed,Wallet,Tumakuru,2025-05-01
126854,3634,Skipping Rope,Sports,1524.69,2,Shipped,Wallet,Bengaluru,2025-10-11
137958,8764,Backpack,Fashion,3617.03,3,Shipped,COD,Belagavi,2025-07-29
103493,3180,Coffee Mug,Home,216.73,3,Delivered,Debit Card,Belagavi,2025-01-27
102701,3947,Rice Bag,Groceries,861.20,5,Placed,COD,Tumakuru,2025-12-19
100883,2435,Coffee Mug,Home,1155.91,4,Returned,Net Banking,Tumakuru,2025-08-15
104568,5471,Yoga Mat,Sports,3427.21,5,Cancelled,Net Banking,Hubballi,2025-04-27
135666,5641,Bedsheet,Home,4667.61,2,Cancelled,COD,Bengaluru,2025-03-11
138293,5026,Dumbbells,Sports,342.98,2,Placed,Wallet,Belagavi,2025-02-27
117251,2814,Water Bottle,Home,1391.37,5,Placed,Debit Card,Hubballi,2025-11-08
125692,6008,T-Shirt,Fashion,4133.59,4,Shipped,Wallet,Hubballi,2025-06-09
125867,5787,USB Hub,Electronics,3152.61,3,Returned,Net Banking,Mangaluru,2025-08-15
125989,9201,USB Hub,Electronics,4239.21,5,Placed,Debit Card,Belagavi,2025-10-26
108193,7008,Sneakers,Fashion,2841.58,1,Packed,Credit Card,Shivamogga,2025-05-07
118054,1235,Body Lotion,Beauty,3482.85,3,Shipped,UPI,Tumakuru,2025-05-21
126275,4647,Backpack,Fashion,4522.95,4,Placed,Credit Card,Hubballi,2025-09-13
129153,7867,Dry Fruits,Groceries,4825.38,5,Shipped,Credit Card,Mysuru,2025-01-09
138246,9366,Bluetooth Speaker,Electronics,334.13,1,Cancelled,Credit Card,Belagavi,2025-10-10
101751,3861,Shampoo,Beauty,4686.83,2,Returned,Wallet,Mysuru,2025-07-06
114161,5131,Bluetooth Speaker,Electronics,1564.24,5,Placed,Debit Card,Shivamogga City,2025-11-01
142764,5833,Data Structures,Books,1081.53,1,Cancelled,Wallet,Bengaluru,2025-09-28
106134,9458,T-Shirt,Fashion,517.38,4,Packed,Credit Card,Belagavi,2025-04-14
148449,1044,Green Tea,Groceries,2852.29,3,Delivered,UPI,Shivamogga,2025-01-26
147563,4334,Olive Oil,Groceries,109.58,5,Placed,UPI,Tumakuru,2025-01-23
141608,2541,Sneakers,Fashion,2847.93,3,Cancelled,Net Banking,Bengaluru,2025-06-09
101571,4768,LED Lamp,Home,3193.62,2,Placed,Debit Card,Shivamogga,2025-03-05
145432,2125,Jeans,Fashion,3719.21,5,Packed,Debit Card,Tumakuru,2025-05-14
112870,1339,Data Structures,Books,4384.29,2,Returned,Credit Card,Mangaluru,2025-12-13
111551,3639,Face Wash,Beauty,590.90,5,Cancelled,Net Banking,Shivamogga,2025-06-28
129483,7283,Cricket Bat,Sports,3200.01,4,Returned,UPI,Shivamogga,2025-11-13
115881,3291,Bedsheet,Home,1134.36,2,Returned,COD,Mangaluru,2025-07-10
138884,5073,Shampoo,Beauty,611.27,1,Shipped,Net Banking,Hubballi City,2025-10-01
146400,9535,  Football  ,Sports,1964.38,1,Cancelled,COD,Mangaluru,2025-02-26
143293,6749,Perfume,Beauty,4392.29,1,Returned,Wallet,Mangaluru,2025-07-20
119310,6044,Phone Charger,Electronics,2295.55,1,Delivered,Credit Card,Shivamogga,2025-02-16
112733,7807,Shampoo,Beauty,3304.03,3,Packed,COD,Shivamogga,2025-05-12
106635,4094,Python Basics,Books,1355.09,1,Returned,COD,Hubballi,2025-12-20
142750,4460,Wireless Mouse,Electronics,3968.34,4,Packed,Debit Card,Tumakuru,2025-09-22
109284,4388,Backpack,Fashion,3589.85,2,Placed,Credit Card,Tumakuru,2025-11-24
139710,9595,Rice Bag,Groceries,1534.03,4,Placed,UPI,Belagavi,2025-05-22
300070,6180,Phone Charger,Electronics,2998.87,3,Shipped,Credit Card,Tumakuru,2025-09-11
115309,2249,Football,Sports,1960.33,1,Delivered,UPI,Shivamogga,2025-04-06
103737,4922,Football,Sports,4709.65,5,Returned,Debit Card,Mysuru,2025-10-28
124706,8793,ML Intro,Books,4187.95,4,Shipped,COD,Mangaluru,2025-12-23
104518,2132,Jeans,Fashion,3015.28,5,Delivered,UPI,Tumakuru,2025-03-04
114368,2837,Rice Bag,Groceries,1354.62,3,Placed,Net Banking,Belagavi,2025-12-21
138917,9466,Smart Watch,Electronics,2206.35,5,Packed,COD,Hubballi,2025-04-03
138189,8272,Perfume,Beauty,263.68,5,Shipped,Debit Card,Mangaluru,2025-04-28
109813,7240,T-Shirt,Fashion,4284.53,2,Returned,Wallet,Shivamogga,2025-06-05
129440,3663,Jacket,Fashion,2464.68,3,Returned,Debit Card,Belagavi,2025-04-28
131816,2654,Honey Jar,Groceries,2704.58,2,Delivered,Net Banking,Bengaluru,2025-07-24
121735,6388,Dry Fruits,Groceries,3166.99,4,Packed,Net Banking,Hubballi,2025-08-09
107085,4531,Phone Charger,Electronics,3582.53,5,Returned,Wallet,Mysuru,2025-09-02
116589,7113,Storage Box,Home,1826.71,5,Delivered,COD,Shivamogga,2025-08-21
